sample_id,simulator_seed,success,fully_finite,runtime_s,failure_reason,split
1921,201894410,True,True,5.231295599951409,,train
1922,201999139,True,True,5.131468800012954,,validation
1923,202103868,True,True,5.1756519000045955,,train
1924,202208597,True,True,5.138395100017078,,train
1925,202313326,True,True,5.169562100083567,,train
1926,202418055,True,True,5.227772900019772,,train
1927,202522784,True,True,5.117957000038587,,train
1928,202627513,True,True,7.498559899977408,,validation
1929,202732242,True,True,5.209083200083114,,train
1930,202836971,True,True,5.282677099923603,,train
1931,202941700,True,True,5.3587557000573725,,train
1932,203046429,True,True,7.425726500106975,,validation
1933,203151158,True,True,7.475001299986616,,train
1934,203255887,True,True,7.3946223999373615,,train
1935,203360616,True,True,5.247172899893485,,train
1936,203465345,True,True,7.346017000032589,,validation
1937,203570074,True,True,7.375075799995102,,train
1938,203674803,True,True,5.244702900061384,,validation
1939,203779532,True,True,5.331501199980266,,train
1940,203884261,True,True,5.29124839999713,,validation
1941,203988990,True,True,5.25163660000544,,train
1942,204093719,True,True,5.176157200010493,,train
1943,204198448,True,True,5.139473399962299,,train
1944,204303177,True,True,5.362991799949668,,train
1945,204407906,True,True,5.280692999949679,,train
1946,204512635,True,True,5.348392999963835,,train
1947,204617364,True,True,5.282614600029774,,train
1948,204722093,True,True,5.255574299953878,,train
1949,204826822,True,True,5.256059600040317,,validation
1950,204931551,True,True,5.291985600022599,,train
1951,205036280,True,True,5.365171800018288,,train
1952,205141009,True,True,5.203281000023708,,validation
1953,205245738,True,True,5.3082188999978825,,train
1954,205350467,True,True,5.357521599973552,,train
1955,205455196,True,True,5.368872600025497,,train
1956,205559925,True,True,5.2901211000280455,,train
1957,205664654,True,True,5.399743000045419,,train
1958,205769383,True,True,5.248716500005685,,train
1959,205874112,True,True,5.298265399993397,,train
1960,205978841,True,True,5.181882600067183,,train
1961,206083570,True,True,5.182954999967478,,train
1962,206188299,True,True,5.186942900065333,,validation
1963,206293028,True,True,5.191642099991441,,train
1964,206397757,True,True,7.457628799951635,,validation
1965,206502486,True,True,5.2327052999753505,,train
1966,206607215,True,True,5.29248629999347,,train
1967,206711944,True,True,5.2947558999294415,,train
1968,206816673,True,True,7.57080759992823,,validation
1969,206921402,True,True,7.440345700015314,,train
1970,207026131,True,True,7.534761099959724,,train
1971,207130860,True,True,5.372886599972844,,train
1972,207235589,True,True,7.572923099971376,,train
1973,207340318,True,True,7.676930099958554,,train
1974,207445047,True,True,5.257451899931766,,train
1975,207549776,True,True,5.28423119999934,,train
1976,207654505,True,True,5.342473599943332,,train
1977,207759234,True,True,5.18198430002667,,train
1978,207863963,True,True,5.315577200031839,,train
1979,207968692,True,True,5.221685800002888,,train
1980,208073421,True,True,5.370326100033708,,train
1981,208178150,True,True,5.3710473999381065,,train
1982,208282879,True,True,5.569420199957676,,train
1983,208387608,True,True,5.337025600019842,,validation
1984,208492337,True,True,5.222646600101143,,train
1985,208597066,True,True,5.233171699917875,,train
1986,208701795,True,True,5.176781199988909,,train
1987,208806524,True,True,5.18992909998633,,validation
1988,208911253,True,True,5.254839200060815,,train
1989,209015982,True,True,5.302366900024936,,train
1990,209120711,True,True,5.222142899991013,,train
1991,209225440,True,True,5.264164400054142,,train
1992,209330169,True,True,5.246800700086169,,train
1993,209434898,True,True,5.152591199963354,,train
1994,209539627,True,True,5.328781699994579,,train
1995,209644356,True,True,5.299889700021595,,train
1996,209749085,True,True,5.285299599985592,,train
1997,209853814,True,True,5.278803899884224,,train
1998,209958543,True,True,5.276287699933164,,train
1999,210063272,True,True,5.257113099913113,,validation
2000,210168001,True,True,5.187513699987903,,train
2001,210272730,True,True,5.1569075000006706,,validation
2002,210377459,True,True,5.143098899978213,,train
2003,210482188,True,True,5.1063708999427035,,train
2004,210586917,True,True,5.130374300060794,,train
2005,210691646,True,True,5.1282820999622345,,train
2006,210796375,True,True,7.636195100028999,,train
2007,210901104,True,True,5.061362500069663,,train
2008,211005833,True,True,5.14483340003062,,validation
2009,211110562,True,True,5.213369600009173,,train
2010,211215291,True,True,7.659144899924286,,train
2011,211320020,True,True,7.557411200017668,,validation
2012,211424749,True,True,7.53401559998747,,train
2013,211529478,True,True,7.408172799972817,,train
2014,211634207,True,True,5.204409400001168,,train
2015,211738936,True,True,7.589249599957839,,train
2016,211843665,True,True,5.326878299936652,,train
2017,211948394,True,True,5.329615499940701,,train
2018,212053123,True,True,5.592291800072417,,train
2019,212157852,True,True,5.306740700034425,,validation
2020,212262581,True,True,5.299669000087306,,validation
2021,212367310,True,True,5.380542099941522,,train
2022,212472039,True,True,5.353233300033025,,validation
2023,212576768,True,True,5.4207367999479175,,validation
2024,212681497,True,True,5.3357717000180855,,train
2025,212786226,True,True,5.509237400023267,,validation
2026,212890955,True,True,5.526061699958518,,validation
2027,212995684,True,True,5.428797099972144,,train
2028,213100413,True,True,5.462595199933276,,validation
2029,213205142,True,True,5.3343093999428675,,train
2030,213309871,True,True,5.336463600047864,,train
2031,213414600,True,True,5.324671900016256,,train
2032,213519329,True,True,5.2300142999738455,,train
2033,213624058,True,True,5.3880595999071375,,train
2034,213728787,True,True,5.276165000046603,,train
2035,213833516,True,True,5.373010599985719,,train
2036,213938245,True,True,5.246198500040919,,train
2037,214042974,True,True,5.227552899974398,,train
2038,214147703,True,True,5.34616009995807,,train
2039,214252432,True,True,5.2619156000437215,,train
2040,214357161,True,True,5.181617500027642,,validation
2041,214461890,True,True,5.14421769999899,,train
2042,214566619,True,True,5.224649599986151,,train
2043,214671348,True,True,7.4651861999882385,,train
2044,214776077,True,True,5.042632699944079,,train
2045,214880806,True,True,5.165233200066723,,train
2046,214985535,True,True,7.181605799938552,,train
2047,215090264,True,True,7.2261230000294745,,train
